uuid,age,gender,dem_has_children,age_group,country_code,rural,dem_education_level,dem_full_time_job,normalized_job_code,question_bbi_2016wave4_basicincome_awareness,question_bbi_2016wave4_basicincome_vote,question_bbi_2016wave4_basicincome_effect,question_bbi_2016wave4_basicincome_argumentsfor,question_bbi_2016wave4_basicincome_argumentsagainst,normalized_job_title,country
11a743a0-da80-0133-3358-0a81e8b09a82,35 years old,female,NO,26_39,FR,Non-Rural,high,yes,ccd7528fb38f16077360c5b67c9700c4,I understand it fully,I would vote for it,A basic income would not affect my work choices,"It increases solidarity, because it is funded by everyone | It creates more equality of opportunity | It reduces anxiety about financing basic needs",It increases dependence on the state | It is impossible to finance,data communications analyst,France
c77f42a0-dccc-0133-f9a2-0a81e8b09a82,44 years old,Male,nO,40_65,FR,rural,low,yes,ccd7528fb38f16077360c5b67c9700c4,I understand it fully,I would vote for it,None of the above,"It increases solidarity, because it is funded by everyone | It reduces anxiety about financing basic needs | It reduces bureaucracy and administrative expenses",It increases dependence on the state | It is against the principle of linking merit and reward | It might encourage people to stop working,data communications analyst,France
d9a55430-db14-0133-f1ec-0a81e8b09a82,47 years old,male,yES,40_65,FR,rural,,yes,ccd7528fb38f16077360c5b67c9700c4,I have heard just a little about it,I would probably vote for it,‰Û_ gain additional skills,It encourages financial independence and self-responsibility,It might encourage people to stop working,data communications analyst,France
a85ac6f0-d9a8-0133-0ba6-0a81e8b09a82,1987,Male,nO,26_39,FR,urban,high,yes,ccd7528fb38f16077360c5b67c9700c4,I know something about it,I would probably vote for it,‰Û_ gain additional skills,It reduces anxiety about financing basic needs,Only the people who need it most should get something from the state | It is impossible to finance | It is against the principle of linking merit and reward,data communications analyst,France
402e3e80-db1e-0133-54a3-0a81e8b09a82,43 years old,Male,yES,40_65,FR,Non-Rural,medium,yes,ccd7528fb38f16077360c5b67c9700c4,I have never heard of it,I would not vote,None of the above,None of the above,None of the above,data communications analyst,France
fbb08540-da82-0133-6c94-0a81e8b09a82,44 years old,male,NO,40_65,FR,urban,high,yes,ccd7528fb38f16077360c5b67c9700c4,I have heard just a little about it,I would probably vote for it,‰Û_ work as a freelancer,It reduces anxiety about financing basic needs,Only the people who need it most should get something from the state,data communications analyst,France
aa7c7820-d99e-0133-9823-0a81e8b09a82,52 years old,male,yES,40_65,FR,Non-Rural,medium,yes,ccd7528fb38f16077360c5b67c9700c4,I have never heard of it,I would probably vote against it,None of the above,It reduces bureaucracy and administrative expenses,It is impossible to finance,data communications analyst,France
75a368f0-dad6-0133-4096-0a81e8b09a82,1990,female,nO,26_39,FR,Non-Rural,medium,yes,ccd7528fb38f16077360c5b67c9700c4,I have never heard of it,I would probably vote against it,‰Û_ look for a different job,None of the above,It might encourage people to stop working,data communications analyst,France
554e9340-d97d-0133-0bf2-0a81e8b09a82,1991,male,yES,14_25,FR,city,high,yes,ccd7528fb38f16077360c5b67c9700c4,I understand it fully,I would vote for it,‰Û_ look for a different job,It reduces anxiety about financing basic needs,Foreigners might come to my country and take advantage of the benefit,data communications analyst,France
f7467fd0-d8b8-0133-04c5-0a81e8b09a82,46 years old,female,yES,40_65,GB,Country,medium,yes,ccd7528fb38f16077360c5b67c9700c4,I have heard just a little about it,I would probably vote against it,A basic income would not affect my work choices,None of the above,Only the people who need it most should get something from the state | It might encourage people to stop working | It increases dependence on the state | It is impossible to finance | Foreigners might come to my country and take advantage of the benefit | It is against the principle of linking merit and reward,data communications analyst,Great Britain
9b3520f0-da42-0133-60af-0a81e8b09a82,38 years old,Male,yES,26_39,GB,Country,low,yes,ccd7528fb38f16077360c5b67c9700c4,I know something about it,I would probably vote for it,A basic income would not affect my work choices,It increases appreciation for household work and volunteering,Foreigners might come to my country and take advantage of the benefit | It increases dependence on the state | Only the people who need it most should get something from the state,data communications analyst,Great Britain
37198ed0-dbb6-0133-4b23-0a81e8b09a82,1997,male,NO,14_25,GB,Country,medium,yes,ccd7528fb38f16077360c5b67c9700c4,I understand it fully,I would not vote,None of the above,None of the above,None of the above,data communications analyst,Great Britain
558c2a70-d94a-0133-1b3d-0a81e8b09a82,54 years old,female,yES,40_65,GB,rural,low,yes,ccd7528fb38f16077360c5b67c9700c4,I know something about it,I would probably vote for it,‰Û_ gain additional skills,It creates more equality of opportunity,Only the people who need it most should get something from the state,data communications analyst,Great Britain
ab5e2800-dd38-0133-0a97-0a81e8b09a82,37 years old,Male,YES,26_39,GB,Country,medium,yes,ccd7528fb38f16077360c5b67c9700c4,I know something about it,I would probably vote against it,A basic income would not affect my work choices,"It increases solidarity, because it is funded by everyone",None of the above,data communications analyst,Great Britain
a668b200-da2d-0133-81c2-0a81e8b09a82,51 years old,male,yES,40_65,GR,city,medium,yes,ccd7528fb38f16077360c5b67c9700c4,I understand it fully,I would vote for it,A basic income would not affect my work choices,"It increases solidarity, because it is funded by everyone | It reduces anxiety about financing basic needs | It creates more equality of opportunity",It might encourage people to stop working,data communications analyst,Greece
416c67e0-da82-0133-697d-0a81e8b09a82,1990,FeMale,nO,26_39,IE,urban,no,yes,ccd7528fb38f16077360c5b67c9700c4,I know something about it,I would not vote,None of the above,None of the above,None of the above,data communications analyst,Ireland
b4d6f190-da26-0133-6ba7-0a81e8b09a82,45 years old,Fem,YES,40_65,IE,urban,medium,yes,ccd7528fb38f16077360c5b67c9700c4,I have heard just a little about it,I would probably vote for it,‰Û_ spend more time with my family,It encourages financial independence and self-responsibility,Only the people who need it most should get something from the state,data communications analyst,Ireland
e260ab10-d9a0-0133-a2ea-0a81e8b09a82,50 years old,male,NO,40_65,IT,city,high,yes,ccd7528fb38f16077360c5b67c9700c4,I understand it fully,I would probably vote for it,‰Û_ do more volunteering work,It encourages financial independence and self-responsibility,It is against the principle of linking merit and reward,data communications analyst,Italy
92634ef0-d974-0133-3498-0a81e8b09a82,42 years old,female,nO,40_65,IT,rural,high,yes,ccd7528fb38f16077360c5b67c9700c4,I have heard just a little about it,I would probably vote for it,‰Û_ do more volunteering work,It encourages financial independence and self-responsibility | It reduces anxiety about financing basic needs,It might encourage people to stop working | It is impossible to finance | Foreigners might come to my country and take advantage of the benefit,data communications analyst,Italy
2d9e2150-de36-0133-4de9-0a81e8b09a82,63 years old,female,yES,40_65,IT,urban,medium,yes,ccd7528fb38f16077360c5b67c9700c4,I understand it fully,I would vote against it,‰Û_ stop working,None of the above,It is impossible to finance | Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working | It is against the principle of linking merit and reward | Only the people who need it most should get something from the state | It increases dependence on the state,data communications analyst,Italy
eb987dd0-d9b3-0133-2eb3-0a81e8b09a82,35 years old,male,YES,26_39,IT,countryside,medium,yes,ccd7528fb38f16077360c5b67c9700c4,I know something about it,I would vote for it,‰Û_ gain additional skills,"It encourages financial independence and self-responsibility | It reduces bureaucracy and administrative expenses | It increases solidarity, because it is funded by everyone",It is against the principle of linking merit and reward | Only the people who need it most should get something from the state | Foreigners might come to my country and take advantage of the benefit,data communications analyst,Italy
b3a108c0-d96a-0133-7cca-0a81e8b09a82,36 years old,FeMale,nO,26_39,IT,city,medium,yes,ccd7528fb38f16077360c5b67c9700c4,I have heard just a little about it,I would probably vote for it,‰Û_ look for a different job,It increases appreciation for household work and volunteering | It reduces anxiety about financing basic needs,Only the people who need it most should get something from the state | It might encourage people to stop working | It is impossible to finance,data communications analyst,Italy
d4788c20-d9b3-0133-2e36-0a81e8b09a82,31 years old,Male,nO,26_39,IT,urban,high,yes,ccd7528fb38f16077360c5b67c9700c4,I have never heard of it,I would not vote,None of the above,None of the above,None of the above,data communications analyst,Italy
c63c0150-da73-0133-0e02-0a81e8b09a82,40 years old,female,yES,40_65,IT,urban,high,yes,ccd7528fb38f16077360c5b67c9700c4,I understand it fully,I would not vote,‰Û_ stop working,"It increases solidarity, because it is funded by everyone",Foreigners might come to my country and take advantage of the benefit,data communications analyst,Italy
7a9d8c00-d8f8-0133-b528-0a81e8b09a82,38 years old,male,nO,26_39,IT,urban,high,yes,ccd7528fb38f16077360c5b67c9700c4,I have never heard of it,I would vote for it,None of the above,"It increases solidarity, because it is funded by everyone",Foreigners might come to my country and take advantage of the benefit,data communications analyst,Italy
b3b2b440-da8f-0133-d1a6-0a81e8b09a82,40 years old,male,NO,40_65,IT,urban,medium,yes,ccd7528fb38f16077360c5b67c9700c4,I understand it fully,I would probably vote for it,‰Û_ do more volunteering work,It reduces anxiety about financing basic needs,It is against the principle of linking merit and reward,data communications analyst,Italy
0b5c8240-da1f-0133-f9f1-0a81e8b09a82,1991,Male,YES,14_25,LV,urban,medium,yes,ccd7528fb38f16077360c5b67c9700c4,I understand it fully,I would probably vote for it,‰Û_ work less,It reduces anxiety about financing basic needs,Foreigners might come to my country and take advantage of the benefit,data communications analyst,Latvia
