uuid,age,gender,dem_has_children,age_group,country_code,rural,dem_education_level,dem_full_time_job,normalized_job_code,question_bbi_2016wave4_basicincome_awareness,question_bbi_2016wave4_basicincome_vote,question_bbi_2016wave4_basicincome_effect,question_bbi_2016wave4_basicincome_argumentsfor,question_bbi_2016wave4_basicincome_argumentsagainst,normalized_job_title
6dcb5cf0-de3f-0133-7072-0a81e8b09a82,47 years old,male,yES,40_65,DE,city,high,yes,45033f83b6e0309eca9bcd76917f15d0,I know something about it,I would vote for it,A basic income would not affect my work choices,"It creates more equality of opportunity | It increases solidarity, because it is funded by everyone | It reduces anxiety about financing basic needs",It might encourage people to stop working,database modeler
ed7815a0-d909-0133-d33c-0a81e8b09a82,34 years old,male,NO,26_39,DE,Non-Rural,high,yes,45033f83b6e0309eca9bcd76917f15d0,I have heard just a little about it,I would probably vote against it,‰Û_ work as a freelancer,It reduces bureaucracy and administrative expenses,Foreigners might come to my country and take advantage of the benefit,database modeler
a210cdb0-d935-0133-b83f-0a81e8b09a82,47 years old,male,nO,40_65,DK,urban,,yes,45033f83b6e0309eca9bcd76917f15d0,I have never heard of it,I would probably vote against it,‰Û_ look for a different job,None of the above,It increases dependence on the state | Only the people who need it most should get something from the state | Foreigners might come to my country and take advantage of the benefit | It is impossible to finance | It might encourage people to stop working | It is against the principle of linking merit and reward,database modeler
e978b1a0-d8bb-0133-0904-0a81e8b09a82,49 years old,female,yES,40_65,ES,urban,medium,yes,45033f83b6e0309eca9bcd76917f15d0,I understand it fully,I would vote for it,‰Û_ look for a different job,"It increases solidarity, because it is funded by everyone | It encourages financial independence and self-responsibility",It might encourage people to stop working | It is impossible to finance | Foreigners might come to my country and take advantage of the benefit,database modeler
2b41fb10-d8fd-0133-bd74-0a81e8b09a82,40 years old,male,yES,40_65,ES,rural,medium,yes,45033f83b6e0309eca9bcd76917f15d0,I have heard just a little about it,I would probably vote for it,‰Û_ spend more time with my family,It creates more equality of opportunity,It might encourage people to stop working,database modeler
03f0de80-dbd4-0133-dff3-0a81e8b09a82,51 years old,Male,YES,40_65,FR,urban,high,yes,45033f83b6e0309eca9bcd76917f15d0,I have heard just a little about it,I would probably vote for it,‰Û_ spend more time with my family,"It increases solidarity, because it is funded by everyone",It is impossible to finance,database modeler
17b79cf0-db59-0133-ff03-0a81e8b09a82,42 years old,male,NO,40_65,FR,city,high,yes,45033f83b6e0309eca9bcd76917f15d0,I have heard just a little about it,I would not vote,A basic income would not affect my work choices,None of the above,It might encourage people to stop working | It increases dependence on the state | Foreigners might come to my country and take advantage of the benefit | It is against the principle of linking merit and reward | Only the people who need it most should get something from the state | It is impossible to finance,database modeler
13fe0a30-db10-0133-0eac-0a81e8b09a82,50 years old,Male,yES,40_65,FR,urban,high,yes,45033f83b6e0309eca9bcd76917f15d0,I understand it fully,I would vote for it,‰Û_ gain additional skills,"It creates more equality of opportunity | It reduces anxiety about financing basic needs | It reduces bureaucracy and administrative expenses | It increases solidarity, because it is funded by everyone",Only the people who need it most should get something from the state | It increases dependence on the state,database modeler
aedf2aa0-dd2e-0133-bce0-0a81e8b09a82,55 years old,male,YES,40_65,FR,urban,high,yes,45033f83b6e0309eca9bcd76917f15d0,I understand it fully,I would vote against it,‰Û_ spend more time with my family,It reduces bureaucracy and administrative expenses,It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state | It increases dependence on the state,database modeler
0a13ca50-d8e9-0133-c354-0a81e8b09a82,46 years old,female,yES,40_65,FR,urban,high,yes,45033f83b6e0309eca9bcd76917f15d0,I know something about it,I would probably vote for it,‰Û_ gain additional skills,It creates more equality of opportunity,None of the above,database modeler
9630c760-dcb0-0133-a838-0a81e8b09a82,34 years old,male,YES,26_39,FR,rural,medium,yes,45033f83b6e0309eca9bcd76917f15d0,I understand it fully,I would probably vote for it,‰Û_ do more volunteering work,It reduces bureaucracy and administrative expenses,It is impossible to finance,database modeler
cbfc9030-da72-0133-8408-0a81e8b09a82,43 years old,Male,nO,40_65,FR,urban,no,yes,45033f83b6e0309eca9bcd76917f15d0,I know something about it,I would vote for it,‰Û_ gain additional skills,It creates more equality of opportunity,It is against the principle of linking merit and reward,database modeler
05247420-d99d-0133-9198-0a81e8b09a82,39 years old,male,NO,26_39,FR,urban,high,yes,45033f83b6e0309eca9bcd76917f15d0,I know something about it,I would probably vote for it,‰Û_ spend more time with my family,"It reduces anxiety about financing basic needs | It creates more equality of opportunity | It encourages financial independence and self-responsibility | It increases solidarity, because it is funded by everyone | It increases appreciation for household work and volunteering",It is impossible to finance | It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | It increases dependence on the state,database modeler
ff206100-dcc3-0133-f400-0a81e8b09a82,34 years old,female,nO,26_39,FR,rural,,yes,45033f83b6e0309eca9bcd76917f15d0,I have heard just a little about it,I would probably vote for it,‰Û_ spend more time with my family,It creates more equality of opportunity | It reduces anxiety about financing basic needs,It is impossible to finance | It might encourage people to stop working | It is against the principle of linking merit and reward,database modeler
1b1519f0-dafe-0133-5f25-0a81e8b09a82,46 years old,female,YES,40_65,FR,Country,high,yes,45033f83b6e0309eca9bcd76917f15d0,I understand it fully,I would probably vote against it,‰Û_ gain additional skills,It reduces bureaucracy and administrative expenses,Only the people who need it most should get something from the state,database modeler
d91aa390-db2f-0133-6e38-0a81e8b09a82,42 years old,Male,yES,40_65,FR,urban,no,yes,45033f83b6e0309eca9bcd76917f15d0,I have never heard of it,I would probably vote against it,‰Û_ work less,It reduces bureaucracy and administrative expenses,It is impossible to finance,database modeler
dd93b1f0-da68-0133-686d-0a81e8b09a82,34 years old,male,NO,26_39,FR,rural,medium,yes,45033f83b6e0309eca9bcd76917f15d0,I know something about it,I would not vote,‰Û_ do more volunteering work,None of the above,It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit,database modeler
30a6d0f0-da77-0133-7837-0a81e8b09a82,40 years old,male,yES,40_65,FR,rural,low,yes,45033f83b6e0309eca9bcd76917f15d0,I know something about it,I would not vote,‰Û_ look for a different job,"It increases solidarity, because it is funded by everyone",It increases dependence on the state,database modeler
4536c740-d99e-0133-966a-0a81e8b09a82,55 years old,male,nO,40_65,GB,city,high,yes,45033f83b6e0309eca9bcd76917f15d0,I have heard just a little about it,I would probably vote for it,‰Û_ look for a different job,It creates more equality of opportunity | It encourages financial independence and self-responsibility,It is against the principle of linking merit and reward,database modeler
cb806e30-dd8d-0133-0525-0a81e8b09a82,53 years old,FeMale,YES,40_65,GB,Non-Rural,low,yes,45033f83b6e0309eca9bcd76917f15d0,I have heard just a little about it,I would not vote,A basic income would not affect my work choices,It creates more equality of opportunity,Foreigners might come to my country and take advantage of the benefit,database modeler
a9b42b80-db0f-0133-ea66-0a81e8b09a82,48 years old,FeMale,yES,40_65,GB,rural,medium,yes,45033f83b6e0309eca9bcd76917f15d0,I know something about it,I would probably vote for it,‰Û_ work less,It creates more equality of opportunity,It might encourage people to stop working,database modeler
072a62c0-daf1-0133-40db-0a81e8b09a82,44 years old,Male,yES,40_65,GB,Non-Rural,high,yes,45033f83b6e0309eca9bcd76917f15d0,I understand it fully,I would probably vote for it,‰Û_ spend more time with my family,It increases appreciation for household work and volunteering,It might encourage people to stop working,database modeler
15475b60-dbab-0133-c7ad-0a81e8b09a82,1988,male,YES,26_39,GB,city,low,yes,45033f83b6e0309eca9bcd76917f15d0,I have never heard of it,I would not vote,‰Û_ do more volunteering work,It reduces anxiety about financing basic needs,It is impossible to finance,database modeler
fc8bd610-db3c-0133-460e-0a81e8b09a82,46 years old,male,YES,40_65,GB,city,medium,yes,45033f83b6e0309eca9bcd76917f15d0,I know something about it,I would probably vote for it,‰Û_ gain additional skills,"It creates more equality of opportunity | It increases solidarity, because it is funded by everyone",Only the people who need it most should get something from the state | Foreigners might come to my country and take advantage of the benefit,database modeler
