country,normalized_job_title,rural,uuid
Czechia,gps field data collector global positioning system field data collector,Rural,19db1a60-d97e-0133-f161-0a81e8b09a82
Germany,gps field data collector global positioning system field data collector,City,1b738370-dbb4-0133-431c-0a81e8b09a82
Germany,gps field data collector global positioning system field data collector,City,43a79640-de2c-0133-6eef-0a81e8b09a82
Germany,gps field data collector global positioning system field data collector,Rural,bab8f130-dc27-0133-52cb-0a81e8b09a82
Germany,gps field data collector global positioning system field data collector,City,7263c790-dd2b-0133-70e6-0a81e8b09a82
France,gps field data collector global positioning system field data collector,City,de106c00-dac0-0133-c598-0a81e8b09a82
Great Britain,gps field data collector global positioning system field data collector,City,8b5015c0-dc0d-0133-a7fe-0a81e8b09a82
Italy,gps field data collector global positioning system field data collector,City,83115e30-d99b-0133-5f39-0a81e8b09a82
Netherlands,gps field data collector global positioning system field data collector,City,4a6c98e0-da6c-0133-7a76-0a81e8b09a82
Romania,gps field data collector global positioning system field data collector,City,ef4fe8a0-db19-0133-40a2-0a81e8b09a82
Austria,electronic data processing auditor edp auditor,City,f8f95970-da28-0133-75d2-0a81e8b09a82
Belgium,electronic data processing auditor edp auditor,Rural,9943e950-dd22-0133-9adf-0a81e8b09a82
Bulgaria,electronic data processing auditor edp auditor,City,3f300750-d97a-0133-5751-0a81e8b09a82
Czechia,electronic data processing auditor edp auditor,City,237b0040-da48-0133-59d2-0a81e8b09a82
Germany,electronic data processing auditor edp auditor,City,0c0bddb0-dade-0133-2120-0a81e8b09a82
Germany,electronic data processing auditor edp auditor,City,30fe1a80-dcc0-0133-4e40-0a81e8b09a82
Germany,electronic data processing auditor edp auditor,City,16a74110-d9da-0133-9125-0a81e8b09a82
Germany,electronic data processing auditor edp auditor,City,0eda62c0-da39-0133-5486-0a81e8b09a82
Germany,electronic data processing auditor edp auditor,City,fe8c5430-d8d2-0133-5edd-0a81e8b09a82
Germany,electronic data processing auditor edp auditor,Rural,ae44e420-dada-0133-5e4d-0a81e8b09a82
Germany,electronic data processing auditor edp auditor,City,59c2eb90-db4f-0133-3eb9-0a81e8b09a82
Germany,electronic data processing auditor edp auditor,City,8a8dba60-da2d-0133-814b-0a81e8b09a82
Germany,electronic data processing auditor edp auditor,City,720bc490-da7b-0133-89fb-0a81e8b09a82
Denmark,electronic data processing auditor edp auditor,City,acfb6b40-d909-0133-d2da-0a81e8b09a82
Spain,electronic data processing auditor edp auditor,City,d04c5190-d9b2-0133-18bf-0a81e8b09a82
Spain,electronic data processing auditor edp auditor,City,29217b70-dcb5-0133-858c-0a81e8b09a82
Spain,electronic data processing auditor edp auditor,City,872d1f80-da23-0133-edd0-0a81e8b09a82
Spain,electronic data processing auditor edp auditor,City,d8f079c0-d977-0133-0c74-0a81e8b09a82
Spain,electronic data processing auditor edp auditor,City,ab54faa0-d993-0133-6991-0a81e8b09a82
Spain,electronic data processing auditor edp auditor,City,5adbd930-d8df-0133-61e4-0a81e8b09a82
Finland,electronic data processing auditor edp auditor,City,d4635a50-d94c-0133-0462-0a81e8b09a82
Finland,electronic data processing auditor edp auditor,City,37fc9570-d978-0133-0d9c-0a81e8b09a82
France,electronic data processing auditor edp auditor,City,0ea97d60-d9a3-0133-af22-0a81e8b09a82
France,electronic data processing auditor edp auditor,City,68be1020-dbc3-0133-e2bb-0a81e8b09a82
France,electronic data processing auditor edp auditor,Rural,dcc30a00-dbde-0133-9741-0a81e8b09a82
France,electronic data processing auditor edp auditor,City,1448f620-d98c-0133-ed8e-0a81e8b09a82
France,electronic data processing auditor edp auditor,City,a4476580-da61-0133-3315-0a81e8b09a82
France,electronic data processing auditor edp auditor,City,c0dab4e0-d947-0133-1774-0a81e8b09a82
France,electronic data processing auditor edp auditor,City,b7fa2e40-db7a-0133-5cad-0a81e8b09a82
Great Britain,electronic data processing auditor edp auditor,Rural,86c59dd0-d8be-0133-0e87-0a81e8b09a82
Great Britain,electronic data processing auditor edp auditor,Rural,185ae440-dd70-0133-030c-0a81e8b09a82
Great Britain,electronic data processing auditor edp auditor,City,bd648790-da84-0133-dcb5-0a81e8b09a82
Great Britain,electronic data processing auditor edp auditor,City,912ba050-da26-0133-6aff-0a81e8b09a82
Great Britain,electronic data processing auditor edp auditor,City,050949c0-d95f-0133-7836-0a81e8b09a82
Greece,electronic data processing auditor edp auditor,City,bc896760-da3a-0133-ddde-0a81e8b09a82
Hungary,electronic data processing auditor edp auditor,Rural,e0167b50-da1c-0133-f1cb-0a81e8b09a82
Ireland,electronic data processing auditor edp auditor,Rural,d16bcee0-da5c-0133-1453-0a81e8b09a82
Italy,electronic data processing auditor edp auditor,City,361e66d0-d9ad-0133-890b-0a81e8b09a82
Italy,electronic data processing auditor edp auditor,City,290b17d0-da2f-0133-a537-0a81e8b09a82
Italy,electronic data processing auditor edp auditor,Rural,f6201730-d96e-0133-07d5-0a81e8b09a82
Italy,electronic data processing auditor edp auditor,City,b3bf1280-d9ac-0133-8d63-0a81e8b09a82
Italy,electronic data processing auditor edp auditor,City,ce310980-da0f-0133-fe70-0a81e8b09a82
Italy,electronic data processing auditor edp auditor,City,f4843910-d9ba-0133-b2ea-0a81e8b09a82
Italy,electronic data processing auditor edp auditor,Rural,fe8948d0-da2f-0133-a948-0a81e8b09a82
Italy,electronic data processing auditor edp auditor,City,f0872d50-df7e-0133-6c55-0a81e8b09a82
Lithuania,electronic data processing auditor edp auditor,City,6278f270-da42-0133-5f49-0a81e8b09a82
Lithuania,electronic data processing auditor edp auditor,City,02148010-de31-0133-3a28-0a81e8b09a82
Netherlands,electronic data processing auditor edp auditor,City,65328410-dae4-0133-3759-0a81e8b09a82
Netherlands,electronic data processing auditor edp auditor,City,ab9aa380-dcdf-0133-c24c-0a81e8b09a82
Netherlands,electronic data processing auditor edp auditor,City,ed86a1f0-dcbb-0133-18eb-0a81e8b09a82
Netherlands,electronic data processing auditor edp auditor,City,7ed58510-da79-0133-84d7-0a81e8b09a82
Netherlands,electronic data processing auditor edp auditor,Rural,fa36c380-daad-0133-a41f-0a81e8b09a82
Poland,electronic data processing auditor edp auditor,City,ba6170e0-d8c4-0133-8535-0a81e8b09a82
Poland,electronic data processing auditor edp auditor,City,9ab5bd70-d96d-0133-0295-0a81e8b09a82
Poland,electronic data processing auditor edp auditor,City,b9615aa0-d971-0133-f489-0a81e8b09a82
Poland,electronic data processing auditor edp auditor,City,2b84bc70-d8cd-0133-6381-0a81e8b09a82
Poland,electronic data processing auditor edp auditor,City,47cd4590-df78-0133-8b83-0a81e8b09a82
Poland,electronic data processing auditor edp auditor,Rural,99388ff0-d99b-0133-462b-0a81e8b09a82
Portugal,electronic data processing auditor edp auditor,City,20b61ad0-d98e-0133-f052-0a81e8b09a82
Portugal,electronic data processing auditor edp auditor,City,300785a0-dba3-0133-2dc2-0a81e8b09a82
Portugal,electronic data processing auditor edp auditor,City,760c5bd0-d8d2-0133-5cde-0a81e8b09a82
Romania,electronic data processing auditor edp auditor,City,06d7d530-db95-0133-9fb8-0a81e8b09a82
Romania,electronic data processing auditor edp auditor,City,3d920510-d8c6-0133-55ea-0a81e8b09a82
Romania,electronic data processing auditor edp auditor,City,80c8fe50-d9b8-0133-d79e-0a81e8b09a82
Romania,electronic data processing auditor edp auditor,City,55eb00b0-dab7-0133-9c99-0a81e8b09a82
Austria,database coordinator,City,f8fca690-de54-0133-23b6-0a81e8b09a82
Belgium,database coordinator,City,6c646dd0-d988-0133-9904-0a81e8b09a82
Bulgaria,database coordinator,City,273c6f80-dae7-0133-40e9-0a81e8b09a82
Czechia,database coordinator,City,5f84f300-da80-0133-3470-0a81e8b09a82
Czechia,database coordinator,City,177c68e0-da18-0133-a4ea-0a81e8b09a82
Germany,database coordinator,City,7a38b2f0-da1b-0133-ec45-0a81e8b09a82
Germany,database coordinator,City,14e4d2b0-da47-0133-1072-0a81e8b09a82
Germany,database coordinator,City,2b28ef70-d9b7-0133-9a5d-0a81e8b09a82
Germany,database coordinator,City,bd0a92a0-dc7f-0133-e2aa-0a81e8b09a82
Germany,database coordinator,Rural,6184b250-df1e-0133-f7fd-0a81e8b09a82
Germany,database coordinator,Rural,f6a680d0-da4e-0133-eda2-0a81e8b09a82
Germany,database coordinator,City,2a56b270-df09-0133-0e48-0a81e8b09a82
Germany,database coordinator,City,d070e9f0-da06-0133-0acd-0a81e8b09a82
Germany,database coordinator,City,d99aefd0-dcb6-0133-6c37-0a81e8b09a82
Denmark,database coordinator,Rural,b017fba0-da48-0133-3c87-0a81e8b09a82
Denmark,database coordinator,City,9ddcf730-da1d-0133-f4a3-0a81e8b09a82
Spain,database coordinator,City,125dce10-da36-0133-f66d-0a81e8b09a82
Spain,database coordinator,City,2c372ab0-d976-0133-061c-0a81e8b09a82
Spain,database coordinator,City,daa9e870-da3c-0133-c3c9-0a81e8b09a82
Spain,database coordinator,Rural,3e99fb70-da16-0133-9e17-0a81e8b09a82
Spain,database coordinator,City,c8c12490-d8dd-0133-5cb8-0a81e8b09a82
Spain,database coordinator,City,9c46d1b0-dcbb-0133-16f4-0a81e8b09a82
Spain,database coordinator,Rural,29488d30-d8c4-0133-83b3-0a81e8b09a82
Spain,database coordinator,City,20dd69a0-d98b-0133-a3f5-0a81e8b09a82
Spain,database coordinator,Rural,1d944790-d983-0133-797b-0a81e8b09a82
Spain,database coordinator,City,02fca280-d993-0133-6617-0a81e8b09a82
Spain,database coordinator,City,5f3671e0-d985-0133-33e3-0a81e8b09a82
Spain,database coordinator,City,43472e70-dbed-0133-1ed0-0a81e8b09a82
Finland,database coordinator,City,09130410-d951-0133-5b8d-0a81e8b09a82
France,database coordinator,City,79a5adb0-dcb6-0133-6a46-0a81e8b09a82
France,database coordinator,City,63eb1210-d96f-0133-8dec-0a81e8b09a82
France,database coordinator,Rural,5747c810-dc82-0133-e957-0a81e8b09a82
France,database coordinator,Rural,06001580-d8cf-0133-68e7-0a81e8b09a82
France,database coordinator,City,4ab596e0-dbcb-0133-c380-0a81e8b09a82
France,database coordinator,City,6450adf0-dcb6-0133-69cb-0a81e8b09a82
France,database coordinator,Rural,ebcab660-da6a-0133-0e0c-0a81e8b09a82
France,database coordinator,Rural,bbc49ff0-dbe9-0133-3438-0a81e8b09a82
France,database coordinator,City,b34120a0-d989-0133-9e02-0a81e8b09a82
France,database coordinator,Rural,e30d2370-dba4-0133-2310-0a81e8b09a82
France,database coordinator,City,24a11b40-d9b1-0133-0033-0a81e8b09a82
France,database coordinator,Rural,cf976710-dcae-0133-461d-0a81e8b09a82
France,database coordinator,City,5ae8e3b0-da48-0133-3a95-0a81e8b09a82
France,database coordinator,Rural,a9fc97c0-dcc3-0133-f269-0a81e8b09a82
France,database coordinator,City,fd18b970-d943-0133-538a-0a81e8b09a82
Great Britain,database coordinator,City,d4c5eef0-dcd4-0133-418c-0a81e8b09a82
Great Britain,database coordinator,City,b9c53430-d8c7-0133-9d6d-0a81e8b09a82
Great Britain,database coordinator,Rural,d6b873b0-db98-0133-4c3a-0a81e8b09a82
Great Britain,database coordinator,City,a33bb140-dd5d-0133-dc0a-0a81e8b09a82
Great Britain,database coordinator,Rural,502bc1b0-d949-0133-19c0-0a81e8b09a82
Great Britain,database coordinator,City,ab231970-d8ef-0133-119a-0a81e8b09a82
Great Britain,database coordinator,Rural,faf7d2b0-d9bf-0133-c6f6-0a81e8b09a82
Great Britain,database coordinator,City,eb7eb1c0-da4f-0133-c35b-0a81e8b09a82
Greece,database coordinator,City,293401c0-dcb9-0133-090a-0a81e8b09a82
Greece,database coordinator,City,2520f700-d985-0133-32ab-0a81e8b09a82
Greece,database coordinator,City,b7cf3360-d9b3-0133-2db0-0a81e8b09a82
Greece,database coordinator,City,da0f54a0-d9a9-0133-82a8-0a81e8b09a82
Croatia,database coordinator,City,ae082200-d980-0133-11b1-0a81e8b09a82
Hungary,database coordinator,Rural,5f740610-de0a-0133-0b6f-0a81e8b09a82
Hungary,database coordinator,City,349b47e0-dc7a-0133-422e-0a81e8b09a82
Hungary,database coordinator,Rural,be9ddaa0-da39-0133-edfb-0a81e8b09a82
Italy,database coordinator,City,ac3f4d30-dc7e-0133-df95-0a81e8b09a82
Italy,database coordinator,City,7f38dde0-d944-0133-543d-0a81e8b09a82
Italy,database coordinator,City,232d5b30-d969-0133-77d1-0a81e8b09a82
Italy,database coordinator,City,f7ab85d0-db10-0133-12a2-0a81e8b09a82
Italy,database coordinator,Rural,c48f3620-d963-0133-431c-0a81e8b09a82
Malta,database coordinator,Rural,0c5e7600-d9ad-0133-8817-0a81e8b09a82
Malta,database coordinator,City,f9003a20-dbc6-0133-9c2b-0a81e8b09a82
Netherlands,database coordinator,City,ebc2cbd0-d9ce-0133-144f-0a81e8b09a82
Netherlands,database coordinator,City,6306b360-da42-0133-5f50-0a81e8b09a82
Netherlands,database coordinator,City,64d0eaa0-da3c-0133-e349-0a81e8b09a82
Netherlands,database coordinator,City,f44825a0-d8ca-0133-5cd6-0a81e8b09a82
Poland,database coordinator,City,43ec0180-d963-0133-421a-0a81e8b09a82
Poland,database coordinator,City,a011e9b0-db0f-0133-893c-0a81e8b09a82
Poland,database coordinator,Rural,8a9b1a70-da69-0133-048e-0a81e8b09a82
Poland,database coordinator,City,73ea3300-de4e-0133-12c7-0a81e8b09a82
Poland,database coordinator,City,db6e3c60-da3b-0133-e08e-0a81e8b09a82
Poland,database coordinator,City,a836cd30-db45-0133-9450-0a81e8b09a82
Portugal,database coordinator,City,c215f330-d8ec-0133-aef5-0a81e8b09a82
Portugal,database coordinator,Rural,7b09f040-d8eb-0133-9f41-0a81e8b09a82
Sweden,database coordinator,City,519bf590-db51-0133-455d-0a81e8b09a82
Sweden,database coordinator,City,d8e4a400-da07-0133-0d54-0a81e8b09a82
Austria,databases computer consultant,Rural,a96ac600-da2f-0133-a7cd-0a81e8b09a82
Czechia,databases computer consultant,City,df578b70-d9fe-0133-f121-0a81e8b09a82
Czechia,databases computer consultant,City,78e15620-da70-0133-c1df-0a81e8b09a82
Germany,databases computer consultant,City,d602d4f0-de7f-0133-d7e9-0a81e8b09a82
Germany,databases computer consultant,City,008b7020-dadf-0133-24f5-0a81e8b09a82
Germany,databases computer consultant,Rural,2b1b9510-d9ad-0133-88c7-0a81e8b09a82
Germany,databases computer consultant,City,969d7270-da9b-0133-1dcc-0a81e8b09a82
Germany,databases computer consultant,Rural,b93325c0-dcd4-0133-40ee-0a81e8b09a82
Germany,databases computer consultant,Rural,5860c430-d8be-0133-0e3e-0a81e8b09a82
Germany,databases computer consultant,City,b5ee6940-da32-0133-b4f4-0a81e8b09a82
Germany,databases computer consultant,City,b3685ce0-da11-0133-91b0-0a81e8b09a82
Denmark,databases computer consultant,City,c74dab30-d999-0133-191f-0a81e8b09a82
Spain,databases computer consultant,City,f0cf2100-d8ea-0133-9d9b-0a81e8b09a82
Spain,databases computer consultant,Rural,e0fbf9e0-d926-0133-340f-0a81e8b09a82
Spain,databases computer consultant,City,ef6b8070-d8c6-0133-57cf-0a81e8b09a82
Spain,databases computer consultant,City,94c2d3d0-da2f-0133-a75f-0a81e8b09a82
Spain,databases computer consultant,City,9440d6f0-d97d-0133-0cc0-0a81e8b09a82
Finland,databases computer consultant,City,78db3980-d9ee-0133-a922-0a81e8b09a82
Finland,databases computer consultant,Rural,fb209b70-d8c0-0133-c2bc-0a81e8b09a82
France,databases computer consultant,Rural,dcae0190-da73-0133-0ea7-0a81e8b09a82
France,databases computer consultant,City,6ec8cd80-dd33-0133-4595-0a81e8b09a82
France,databases computer consultant,Rural,43896fa0-dd73-0133-e33a-0a81e8b09a82
France,databases computer consultant,City,960275e0-d971-0133-f404-0a81e8b09a82
France,databases computer consultant,City,505abf70-dbce-0133-fce1-0a81e8b09a82
France,databases computer consultant,City,ff134fe0-dbac-0133-cda1-0a81e8b09a82
France,databases computer consultant,City,7e4ac2e0-da4c-0133-5577-0a81e8b09a82
Great Britain,databases computer consultant,Rural,47cc13a0-da64-0133-c9c0-0a81e8b09a82
Great Britain,databases computer consultant,Rural,fc32a880-dd99-0133-7545-0a81e8b09a82
Great Britain,databases computer consultant,City,a6e657d0-da0f-0133-fe00-0a81e8b09a82
Great Britain,databases computer consultant,Rural,e2ff29a0-d9a3-0133-7561-0a81e8b09a82
Great Britain,databases computer consultant,Rural,52f35090-da77-0133-793a-0a81e8b09a82
Greece,databases computer consultant,City,57348880-da2c-0133-4ac1-0a81e8b09a82
Greece,databases computer consultant,City,cfdff870-d9b5-0133-9465-0a81e8b09a82
Hungary,databases computer consultant,City,00d654f0-da5e-0133-65a3-0a81e8b09a82
Hungary,databases computer consultant,City,82356130-dc7c-0133-ce31-0a81e8b09a82
Italy,databases computer consultant,City,35e5b130-d937-0133-ba09-0a81e8b09a82
